2,3.42857142857,1.71428571429
2,8.0,4.66666666667
2,7.66666666667,4.33333333333
2,10.0,4.66666666667
2,12.0,6.5
2,2.57142857143,1.0
2,6.75,3.0
2,12.5,8.0
2,3.0,1.28571428571
2,4.2,1.6
2,7.25,3.25
2,8.33333333333,4.33333333333
2,7.0,3.25
2,4.4,2.0
2,4.5,1.33333333333
2,7.33333333333,3.33333333333
2,3.14285714286,1.85714285714
2,7.75,4.0
2,9.5,5.75
2,10.5,7.5
2,7.66666666667,4.0
2,7.0,3.75
2,8.0,4.0
2,6.75,3.75
2,6.25,3.5
2,5.75,2.0
2,11.0,6.5
2,6.25,3.0
2,6.5,3.25
2,4.8,1.8
2,8.5,3.5
2,13.0,7.5
2,3.66666666667,2.0
2,5.4,2.8
2,7.0,2.66666666667
2,9.5,4.5
2,3.75,1.75
2,9.0,4.66666666667
2,4.6,2.6
2,6.25,3.5
2,13.5,7.0
2,6.66666666667,4.0
2,18.5,9.0
2,8.0,3.66666666667
2,5.5,3.25
2,3.75,2.5
2,9.0,3.0
2,8.66666666667,4.0
2,7.6,2.8
2,11.0,5.33333333333
2,4.5,2.5
2,4.4,1.8
2,6.25,2.25
2,9.66666666667,4.66666666667
2,10.5,5.5
2,6.75,3.25
2,22.0,11.0
2,7.33333333333,4.0
2,14.0,5.0
2,5.0,2.8
2,7.33333333333,4.33333333333
2,3.11111111111,1.22222222222
2,4.33333333333,2.66666666667
2,2.71428571429,1.28571428571
2,5.5,3.0
2,13.5,6.5
2,13.5,6.0
2,12.5,5.5
3,3.57142857143,2.14285714286
3,7.0,4.33333333333
3,4.66666666667,2.33333333333
3,5.0,3.0
3,4.5,2.5
3,3.75,1.75
3,3.8,2.2
3,4.75,2.75
3,7.66666666667,3.33333333333
3,4.25,2.75
3,8.66666666667,5.33333333333
3,5.25,3.25
3,3.4,1.6
3,7.5,3.75
3,13.5,7.5
3,6.66666666667,4.66666666667
3,6.0,4.25
3,8.66666666667,5.66666666667
3,3.4,2.2
3,3.0,1.8
3,4.5,2.0
3,7.33333333333,4.33333333333
3,4.25,2.0
3,4.0,3.0
3,5.33333333333,3.33333333333
3,9.0,3.66666666667
3,3.33333333333,2.16666666667
3,8.0,4.33333333333
3,3.2,2.0
3,4.75,2.75
3,2.6,1.4
3,5.0,3.33333333333
3,6.0,4.25
3,7.33333333333,5.66666666667
3,5.5,3.5
3,4.5,2.75
3,5.0,3.75
3,4.0,2.4
3,5.0,3.25
3,4.0,2.5
3,3.8,2.2
3,6.33333333333,4.66666666667
3,5.25,3.5
3,4.0,3.0
3,4.75,2.5
3,4.2,2.0
3,5.25,3.5
3,6.0,4.33333333333
3,2.42857142857,1.0
3,3.2,1.6
3,4.25,2.25
3,5.25,3.0
3,4.25,2.5
3,5.4,3.8
3,3.8,1.2
3,6.5,4.75
3,2.625,1.375
3,3.0,0.0
3,7.66666666667,4.33333333333
3,6.0,3.33333333333
3,4.25,2.25
3,7.66666666667,6.0
3,4.2,2.6
3,4.33333333333,2.33333333333
3,6.0,1.66666666667
3,6.33333333333,4.33333333333
3,4.0,2.75
3,7.33333333333,6.0
3,5.75,3.75
3,5.66666666667,3.66666666667
3,10.0,5.5
3,4.66666666667,3.0
3,5.66666666667,4.0
3,7.33333333333,5.0
3,4.0,2.2
3,7.0,2.75
3,5.0,4.0
3,6.66666666667,3.66666666667
3,4.25,2.5
3,5.25,3.0
3,4.25,2.5
3,6.33333333333,4.0
3,3.75,2.0
3,4.66666666667,2.33333333333
3,7.66666666667,4.66666666667
3,6.0,4.66666666667
3,3.75,2.25
3,4.0,2.5
3,9.0,6.0
3,7.0,4.33333333333
3,4.66666666667,2.33333333333
3,5.0,3.0
3,4.5,2.5
3,3.75,1.75
3,3.8,2.2
3,4.75,2.75
3,7.66666666667,3.33333333333
3,4.25,2.75
3,8.66666666667,5.33333333333
3,5.25,3.25
3,3.4,1.6
3,7.5,3.75
3,13.5,7.5
3,6.66666666667,4.66666666667
3,6.0,4.25
3,8.66666666667,5.66666666667
3,3.4,2.2
3,3.0,1.8
3,4.5,2.0
3,7.33333333333,4.33333333333
3,4.25,2.0
3,4.0,3.0
3,5.33333333333,3.33333333333
3,9.0,3.66666666667
3,3.33333333333,2.16666666667
3,8.0,4.33333333333
3,3.2,2.0
3,4.75,2.75
3,2.6,1.4
3,5.0,3.33333333333
3,6.0,4.25
3,7.33333333333,5.66666666667
3,5.5,3.5
3,4.5,2.75
3,5.0,3.75
3,4.0,2.4
3,5.0,3.25
3,4.0,2.5
3,3.8,2.2
3,6.33333333333,4.66666666667
3,5.25,3.5
3,4.0,3.0
3,4.75,2.5
3,4.2,2.0
3,5.25,3.5
3,6.0,4.33333333333
3,2.42857142857,1.0
3,3.2,1.6
3,4.25,2.25
3,5.25,3.0
3,4.25,2.5
3,5.4,3.8
3,3.8,1.2
3,6.5,4.75
3,2.625,1.375
3,3.0,0.0
3,7.66666666667,4.33333333333
3,6.0,3.33333333333
3,4.25,2.25
3,7.66666666667,6.0
3,4.2,2.6
3,4.33333333333,2.33333333333
3,6.0,1.66666666667
3,6.33333333333,4.33333333333
